content,label
"Qua xác minh, Trung tâm Xử lý tin giả Việt Nam (VAFC) xác định website “https://2.0840113vn.org” giả mạo Cổng Thông tin điện tử của Bộ Công an (http://bocongan.gov.vn) với mục đích lừa đảo nhằm chiếm đoạt tài sản, thông qua thủ đoạn mạo danh lực lượng Công an đang điều tra các vụ án liên quan đến tham nhũng, rửa tiền, ma túy…và chủ động liên hệ với một số cá nhân có liên quan để yêu cầu trình diện Cơ quan Công an, đe dọa khởi tố vụ án hình sự hoặc tạm giam để điều tra; từ đó, các đối tượng đề nghị nạn nhân nếu không muốn bị khởi tố, tạm giam thì phải cung cấp thông tin như: CMND/CCCD, số điện thoại, số tài khoản ngân hàng, số dư tài khoản… để thanh tra tình hình tài chính. Sau khi có được thông tin, các đối tượng sẽ gửi 01 mã và đề nghị các nạn nhân đăng nhập vào website giả mạo trên (nếu không có mã này thì không thể đăng nhập vào trang web giả mạo để mở giao diện giống Cổng Thông tin điện tử của Bộ Công an). Sau khi có được thông tin cần thiết, các đối tượng sẽ chiếm quyền kiểm soát tài khoản ngân hàng của bị hại và thực hiện hành vi chiếm đoạt tài sản.   VAFC khuyến cáo và đề nghị người dân cảnh giác với phương thức, thủ đoạn trên để tránh bị lừa đảo, chiếm đoạt tài sản. VAFC",1
"Qua tiếp nhận phản ánh và tiến hành xác minh, Trung tâm Xử lý tin giả Việt Nam (VAFC) xác định website “baogiaothong.net” có tên miền gây nhầm lẫn với cơ quan báo chí, giả mạo Báo giao thông, hoạt động cung cấp thông tin tổng hợp trên mạng internet không có giấy phép. Đáng lưu ý, trên trang này đặt đường link dẫn đến website tra cứu giấy phép lái xe có địa chỉ “gplxgov.org.vn” và “tracuugplx.vn”, giả mạo trang tra cứu thông tin giấy phép lái xe của Tổng cục Đường bộ Việt Nam. Theo lãnh đạo Tổng cục Đường bộ Việt Nam, hiện chỉ có duy nhất trang tra cứu thông tin giấy phép lái xe có địa chỉ tại https://www.gplx.gov.vn.  (website giả mạo báo giao thông)   (02 website giả mạo trang tra cứu thông tin GPLX của Tổng cục Đường bộ VN) VAFC khuyến cáo cộng đồng mạng không chia sẻ thông tin, sử dụng dịch vụ từ các trang web giả mạo trên. Vụ việc sẽ được chuyển cơ quan chức năng để xem xét, xử lý theo quy định của pháp luật. VAFC",1
"Qua công tác rà soát và tiếp nhận thông tin, Trung tâm Xử lý tin giả Việt Nam (VAFC) xác định website tại địa chỉ: https://vnexpressnews.net có tên miền gây nhầm lẫn với cơ quan báo chí, giả mạo Báo VnExpress, hoạt động cung cấp thông tin tổng hợp trên mạng internet khi chưa được cơ quan có thẩm quyền cấp giấy phép.  VAFC khuyến cáo cộng đồng mạng không tiếp nhận và chia sẻ thông tin từ website này. VAFC sẽ chuyển vụ việc tới cơ quan chức năng để xem xét, xử lý theo quy định của pháp luật.",1
"Trung tâm Xử lý Tin giả Việt Nam (VAFC) phát hiện trên mạng xã hội đang lan truyền thông tin “vừa rồi đồng nghiệp của tôi nhận được một cuộc gọi hỏi rằng anh ấy đã được tiêm phòng chưa. Nếu anh ta tiêm phòng, hãy nhấn phím 1; nếu anh ta chưa được tiêm phòng, nhấn phím 2. Kết quả là anh ta nhấn phím 1, điện thoại bị chặn và thông tin ngân hàng trực tuyến và thẻ thanh toán swk thường xuyên sử dụng của anh ta đều được chuyển”.  Qua kiểm tra, xác minh từ cơ quan chức năng, VAFC khẳng định nội dung thông tin trên là giả mạo. VAFC khuyến cáo người dân và cộng đồng mạng không chia sẻ tin giả nêu trên, khi có yêu cầu hỗ trợ liên quan dịch bệnh hãy gọi ngay cho đường dây nóng của chính quyền địa phương, ngành y tế, công an và lực lượng chức năng khác. Vụ việc sẽ được chuyển cơ quan chức năng để xem xét, xử lý nghiêm theo quy định  pháp luật. VAFC",1
"Theo văn bản xác nhận ngày 15/12/2020 của Ngân hàng TMCP Công thương Việt Nam (VietinBank), hiện nay VietinBank chỉ có duy nhất một địa chỉ facebook fanpage tại https://www.facebook.com/VietinBank.  Trung tâm Xử lý tin giả Việt Nam (VAFC) đề nghị cộng đồng theo dõi thông tin liên quan đến ngân hàng VietinBank trên fanpage chính thức https://www.facebook.com/VietinBank nhằm phòng tránh các rủi ro có thể xẩy ra và không làm ảnh hưởng tới hình ảnh thương hiệu, uy tín của VietinBank. VAFC",1
"Theo văn bản xác nhận ngày 15/12/2020 của Ngân hàng TMCP Công thương Việt Nam (VietinBank), tài khoản https://www.facebook.com/groups/vietinbank.vn sử dụng tên, hình ảnh để giả mạo trang facebook của VietinBank. Tài khoản này đăng tải thông tin có dấu hiệu lừa đảo mời gọi vay tiền, bán tài khoản số đẹp cũng như các dịch vụ tài chính khác không phải do VietinBank cung cấp.  Trung tâm Xử lý tin giả Việt Nam (VAFC) đã xác minh và kết luận nhóm facebook có tên gọi VietinBank tại địa chỉ https://www.facebook.com/groups/vietinbank.vn đã giả mạo tên, hình ảnh VietinBank, dễ gây nhầm lẫn cho cộng đồng. Trung tâm Xử lý Tin giả Việt Nam khuyến cáo cộng đồng mạng không chia sẻ thông tin, sử dụng dịch vụ của nhóm Facebook giả mạo này và sẽ chuyển vụ việc tới cho cơ quan chức năng để xem xét, xử lý theo quy định hiện hành. VAFC",1
"Qua kiểm tra, rà soát, Trung tâm Xử lý tin giả Việt Nam phát hiện trang thông tin điện tử: https://vn-nguoikinhdoanh.com/ có dấu hiệu giả mạo cơ quan báo chí khi đặt tên gọi là Tạp chí kinh doanh làm giàu Người kinh doanh. Ngoài ra, tại chân trang, trang này tự nhận là chuyên mục văn hóa, giải trí của Báo điện tử VnExpress. Trang https://vn-nguoikinhdoanh.com/ tổng hợp rất nhiều tin bài từ Báo VnExpress và đăng tải một số bài viết chủ yếu về nội dung dược mỹ phẩm, làm đẹp.  Trung tâm Xử lý tin giả Việt Nam đã xác minh và kết luận trang thông tin điện tử https://vn-nguoikinhdoanh.com/  giả mạo cơ quan báo chí, đồng thời hoạt động như một trang thông tin điện tử tổng hợp lấy nguồn tin từ Báo điện tử VnExpress khi chưa được cấp Giấy phép trang thông tin điện tử tổng hợp cũng như không được VnExpress đồng ý cho trích dẫn nguồn tin. Trung tâm Xử lý Tin giả Việt Nam khuyến cáo cộng đồng mạng không chia sẻ thông tin từ website giả mạo này và sẽ chuyển vụ việc tới cho cơ quan có thẩm quyền để xem xét, xử lý theo luật định hiện hành. VAFC",1
"Ngày 21/01/2021, Báo Công lý, cơ quan ngôn luận của Tòa án nhân dân tối cao, đã gửi công văn số 20/CV-BCL đến Cục Phát thanh, truyền hình và thông tin điện tử đề nghị gỡ bỏ và xử lý các trang tin mạo danh dễ gây hiểu lầm là Chuyên trang điện tử Bảo vệ Công lý của Báo Công lý. website có tên miền https://baovecongly.net.vn mạo danh đang sử dụng măng-séc của Chuyên trang điện tử Bảo vệ Công lý. Các thông tin được đăng tải trên trang https://baovecongly.net.vn có nhiều bài lấy nguồn từ Báo Công lý nhưng chưa có sự chấp thuận bằng văn bản của Báo Công lý. website https://www.baovecongly.com có ghi thông tin ở chân trang: Chuyên trang thông tin điện tử về pháp luật, kinh tế, thời sự được quản lý bởi Công ty Luật Bảo vệ Công lý; đang vận hành thử nghiệm, chờ xin cấp phép. Nội dung thông tin trên website này được cập nhật, đăng tải liên tục với nhiều nội dung phức tạp.   Cả 02 website này đều không được cấp phép của cơ quan nhà nước có thẩm quyền.  Trung tâm Xử lý Tin giả Việt Nam khuyến cáo cộng đồng mạng không tiếp tay chia  sẻ và lan truyền các thông tin trên 02 website này. VAFC",1
"Trung tâm Xử lý tin giả Việt Nam (VAFC) nhận được phản ánh về website www.vietnamairslines.com, giả mạo là đại lý cấp 2 của Hãng hàng Không Quốc gia Việt Nam (Hãng hàng Không), có số điện thoại tổng đài 08 19006088.  Để xác minh thông tin trên, VAFC đã liên hệ với Hãng hàng Không Quốc gia Việt Nam. Đại diện Lãnh đạo Phòng An ninh của Hãng hàng Không cho biết: Hãng chỉ có duy nhất một website tên miền là www.vietnamairlines.com và không ủy quyền cho bất kỳ cá nhân, tổ chức không thuộc Hãng hàng Không Quốc gia Việt Nam làm đại lý. Trung tâm Xử lý tin giả Việt Nam khuyến cáo các cơ quan, tổ chức, cá nhân hãy chọn đúng trang web www.vietnamairlines.com, khi đặt mua vé máy bay, không  mua  tại các website giả mạo.",1
"Tài khoản giả mạo đăng các thông tin không kiểm chứng liên quan đến dự báo, cảnh báo và truyền tin thiên tai khí tượng thủy văn, gây hoang mang, xáo trộn, ảnh hưởng lớn đến đời sống sinh hoạt của người dân. Theo văn bản xác nhận từ Tổng cục Khí tượng Thủy văn, tài khoản trang Facebook https://www.facebook.com/TrungTamKttvQuocGia/about giả mạo Trung tâm Dự báo Khí tượng Thủy văn quốc gia. Hình ảnh tài khoản giả mạo Trung tâm Xử lý Tin giả Việt Nam đề nghị cẩn trọng khi tiếp nhận và chia sẻ thông tin liên quan tới thiên tai, khí tượng thủy văn từ các nguồn tin không chính thức. VAFC",1
"Fanpage Bích Thủy TV (https://www.facebook.com/BichThuyTV) do Bà Nguyễn Thị Bích Thủy (quê quán Đồng Nai) sở hữu, đã đăng tải về việc công an đánh rồi tạm giữ 02 phóng viên ở Bình Dương, gây bức xúc trong cộng đồng mạng,
Theo thông tin từ phía công an phường An Phú, thành phố Thuận An, tỉnh Bình Dương, thông tin nêu trên là sai sự thật. Ngày 8/9/2020, Bà Thủy cùng 02 người khác xưng là phóng viên đến phường An Phú, thành phố Thuận An, tỉnh Bình Dương để “giải quyết” việc tranh chấp giữa hai hộ dân. Khi nhận được tin báo, Công an phường An Phú đã có mặt và phát hiện có người dùng flycam bay trên nhà người dân nên đã đề nghị không sử dụng flycam do khu vực này đã được các cơ quan thẩm quyền cấm bay flycam. Tuy nhiên, những người này không hợp tác, cản trở, chống đối nên đã bị công an lập biên bản tạm giữ tang vật… Sau đó, Bà Thủy là người đã dùng điện thoại ghi hình phát trực tiếp trên mạng xã hội về thông tin hai phóng viên bị công an phường đánh nhập viện. Ngoài ra, khi làm việc với công an, hai thanh niên trên nói họ chỉ là người dân chứ không phải là phóng viên như thông tin chia sẻ trên mạng xã hội.
Như vậy, thông tin công an đánh rồi tạm giữ 02 phóng viên ở Bình Dương do Fanpage Bích Thủy TV đăng tải là sai sự thật.  Hình ảnh Fanpage Bích Thủy TV VAFC",1
"Vào tháng 7/2020, trên mạng xã hội Facebook xuất hiện video về một nam thanh niên có tên là Hà Việt Cường tự xưng là cán bộ của chi nhánh ngân hàng Vietcombank tại Kon Tum và kêu gọi những ai muốn tìm Hà Việt Cường đòi nợ thì có thể đến tầng 2 Trụ sở chi nhánh Vietcombank Kon Tum để gặp (đường link video: https://m.facebook.comistory.php?story fbid=945486909282654&id=10001464 0613447&utm source=zalo&utm medium=zalo&utm campaign=zalo&zarsrc= 31). Trong video, đối tượng này dùng biển tên Hà Việt Cường, sử dụng cảnh quay tại chi nhánh ngân hàng Vietcombank tại Kon Tum, các hình ảnh sao kê thẻ cùng hình ảnh thẻ của Vietcombank khiến người xem tin rằng trong thẻ của đối tượng đang có một số tiền lớn.  đường link video: https://m.facebook.comistory.php?story fbid=945486909282654&id=10001464 0613447&utm source=zalo&utm medium=zalo&utm campaign=zalo&zarsrc= 31 Theo xác nhận của Ngân hàng Ngoại thương Việt Nam (Vietcombank), nam thanh niên có tên Hà Việt Cường này không phải là cán bộ của ngân hàng Vietcombank, sử dụng biển tên giả. Cơ quan an ninh Kon Tum cũng cho biết đối tượng này hiện đang cư trú tại thành phố Kon Tum, qua làm việc, đối tượng đã khai nhận hành vi đăng tải video trên mạng xã hội Facebook giả danh là cán bộ chi nhánh ngân hàng Vietcombank Kon Tum nhằm mục đích hẹn gặp các đối tượng đã hack tài khoản Facebook của mình tại trụ sở Vietcombank. Đối tượng Hà Việt Cường bị yêu cầu xin lỗi công khai Chi nhánh Vietcombank Kon Tum. Như vậy, tin xác thực là đối tượng Hà Việt Cường xuất hiện trong video trên mạng Facebook nêu trên không phải là cán bộ của chi nhánh ngân hàng Vietcombank Kon Tum. Vụ việc này đã được Sở Thông tin và Truyền thông và cơ quan an ninh tỉnh Kon Tum xác mình và kết luận. VAFC",1
"Thời gian qua, trên mạng xã hội Facebook xuất hiện một số tài khoản giả mạo, đăng các thông tin không kiểm chứng liên quan đến dự báo, cảnh báo và truyền tin thiên tai khí tượng thủy văn, gây hoang mang, xáo trộn, ảnh hưởng lớn đến đời sống sinh hoạt của người dân. Theo văn bản xác nhận từ Tổng cục Khí tượng Thủy văn, tài khoản trang Facebook https://www.facebook.com/TrungTamKhiTuongThuyVanQuocGia giả mạo Trung tâm Dự báo Khí tượng Thủy văn quốc gia.  Hình ảnh tài khoản giả mạo Trung tâm Xử lý Tin giả Việt Nam đề nghị cẩn trọng khi tiếp nhận và chia sẻ thông tin liên quan tới thiên tai, khí tượng thủy văn từ các nguồn tin không chính thức. VAFC",1
"Từ đầu tháng 4/2023 đến nay, một số khu vực ở nước ta có số ca mắc Covid 19 gia tăng. Lợi dụng tình hình đó, một số tài khoản trên mạng xã hội đã lan truyền những thông tin không chính xác về dịch bệnh. Để người dân có được thông tin kịp thời, chính xác, Bộ Y tế công bố thông tin chính thức về tình hình dịch bệnh Covid 19 tại Việt Nam. Tình hình dịch COVID-19 đang được kiểm soát Theo Cục trưởng Cục Y tế dự phòng Phan Trọng Lân, với lợi thế là một trong những quốc gia có tỷ lệ bao phủ vắc xin phòng COVID-19 cao nhất thế giới, Việt Nam hiện vẫn đang kiểm soát được dịch COVID-19, các trường hợp bệnh nặng giảm và đã qua 105 ngày không ghi nhận trường hợp tử vong. Theo đánh giá sơ bộ về cấp độ dịch dựa vào số liệu (số ca mắc, tử vong, độ bao phủ vaccine, khả năng đáp ứng thu dung với quy mô toàn quốc) thì tất cả yếu tố đều là màu xanh và không vượt qua cấp độ 1. Trên thực tế, hiện nay tại nước ta, số ca mắc tập trung chủ yếu ở khu vực phía Bắc – nơi đang có sự giao mùa (thống kê hiện nay là đã tăng khoảng gần 4 lần với tuần trước đó). Nguyên nhân của việc số ca mắc COVID-19 tăng, bên cạnh yếu tố thời tiết đang thuận lợi cho sự phát triển của virus, còn do ý thức của con người, đặc biệt là việc đeo khẩu trang tại nơi công cộng, cơ sở khám chữa bệnh có lúc, có nơi chưa đảm bảo. Thời gian qua, tại Lào Cai, Hà Nội có xảy ra chùm ca mắc, tuy nhiên, cơ quan chức năng đã chủ động vào cuộc nhanh chóng và kiểm soát được dịch bệnh, Lào Cai sau 5 ngày không còn sự lan rộng ra nữa. Đánh giá chung tình hình thì số ca mắc trong thời gian tới có thể có sự gia tăng, tuy nhiên, số ca nặng, nhập viện chưa có sự đột biến, do đó, chúng ta vẫn đang kiểm soát được tình hình dịch. Khả năng bảo vệ của vaccine phòng COVID-19 Theo đánh giá của các chuyên khoa, một điểm cần lưu ý là đặc tính hiệu quả của vaccine trong phòng lây nhiễm với biến thể Omciron còn hạn chế, tuy nhiên khả năng phòng chuyển nặng, nhập viện, tử vong thì hiệu quả. Tổ chức Y tế thế giới đánh giá những người đã tiêm vaccine phòng COVID-19 hoặc đã từng nhiễm bệnh hầu hết đều có miễn dịch – do vaccine hoặc do mắc phải. Chính yếu tố này làm các trường hợp khi mắc bệnh có biểu hiện nhẹ hơn, ít hoặc không có triệu chứng. Theo khuyến nghị mới, cần tập trung ưu tiên tiêm chủng bảo vệ nhóm nguy cơ cao (người cao tuổi, người mắc bệnh nền, người suy giảm miễn dịch, phụ nữ mang thai) bởi nếu miễn dịch của các đối tượng trên giảm dễ dẫn đến tình trạng tăng nặng, nhập viện, tử vong. Các địa phương cần rà soát, đánh giá nhu cầu tiêm vaccine phòng COVID-19 theo quy định và đề xuất gửi về Bộ Y tế làm cơ sở phân bổ cân đối đầy đủ vaccine và có kế hoạch tiêm đúng thời điểm, đạt hiệu quả phòng dịch tốt nhất. Các biện pháp, khuyến cáo phòng chống dịch COVID-19 của Bộ Y tế Ngày 12/4/2023, Bộ Y tế đã gửi công văn 2116/BYT-DP đến Uỷ ban nhân dân các tỉnh, thành phố trực thuộc Trung ương đề nghị tăng cường công tác phòng, chống dịch COVID-19 với nhiều biện pháp, trong đó, Bộ Y tế đề nghị các tỉnh, thành phố cần đẩy mạnh rà soát cấp độ dịch theo Nghị quyết số 128/NQ-CP ngày 11/10/2021 của Chính phủ để kịp thời áp dụng các biện pháp phòng, chống dịch phù hợp theo cấp độ dịch, đồng thời, công bố thông tin chính xác, minh bạch để hướng dẫn người dân thực hiện các biện pháp phòng chống dịch. Đánh giá cấp độ dịch ở cấp xã/phường, khi phát hiện ca bệnh, chùm ca bệnh thì nhanh chóng xử lý, khoanh vùng không làm ảnh hưởng, gián đoạn đến tình hình kinh tế – xã hội của địa phương. Đối với người dân, cộng đồng xã hội cần chủ động thực hiện các biện pháp phòng, chống dịch theo Thông điệp 2K (Khẩu trang, Khử khuẩn) + vắc xin + thuốc + điều trị + công nghệ  + ý thức người dân và các biện pháp khác. Trong đó, ghi nhớ việc đeo khẩu trang khi đến nơi công cộng, phương tiện giao thông, tại không gian kín và các địa điểm bắt buộc; khử khuẩn nhất là vệ sinh tay và tiêm phòng vắc xin đầy đủ. Vì vậy, cùng với thực hiện đầy đủ khuyến cáo 2K + vắc xin và các biện pháp khác, người dân cần tuân thủ chặt chẽ các khuyến cáo của chính quyền, cơ quan y tế địa phương trong việc phòng, chống dịch COVID-19. Việt Nam hiện đang tiếp tục thực hiện hiệu quả việc phòng chống dịch COVID-19 với hình thức quản lý bền vững. Bộ Y tế đã và đang theo dõi chặt chẽ tình hình, không để bị động trước những diễn biến mới của tình hình dịch bệnh; đồng thời phối hợp với các chuyên gia, các tổ chức trong nước, quốc tế thường xuyên cập nhật, đánh giá tình hình nhằm chủ động có các điều chỉnh phù hợp; bên cạnh đó vẫn đảm bảo việc huy động các nguồn lực của toàn thể hệ thống chính trị, xã hội trong công tác chống dịch và đảm bảo thống nhất đáp ứng với các quốc gia trên thế giới./.  ",1
"Qua xác minh, Trung tâm Xử lý tin giả Việt Nam (VAFC) xác định website “https://2.0840113vn.org” giả mạo Cổng Thông tin điện tử của Bộ Công an (http://bocongan.gov.vn) với mục đích lừa đảo nhằm chiếm đoạt tài sản, thông qua thủ đoạn mạo danh lực lượng Công an đang điều tra các vụ án liên quan đến tham nhũng, rửa tiền, ma túy…và chủ động liên hệ với một số cá nhân có liên quan để yêu cầu trình diện Cơ quan Công an, đe dọa khởi tố vụ án hình sự hoặc tạm giam để điều tra; từ đó, các đối tượng đề nghị nạn nhân nếu không muốn bị khởi tố, tạm giam thì phải cung cấp thông tin như: CMND/CCCD, số điện thoại, số tài khoản ngân hàng, số dư tài khoản… để thanh tra tình hình tài chính. Sau khi có được thông tin, các đối tượng sẽ gửi 01 mã và đề nghị các nạn nhân đăng nhập vào website giả mạo trên (nếu không có mã này thì không thể đăng nhập vào trang web giả mạo để mở giao diện giống Cổng Thông tin điện tử của Bộ Công an). Sau khi có được thông tin cần thiết, các đối tượng sẽ chiếm quyền kiểm soát tài khoản ngân hàng của bị hại và thực hiện hành vi chiếm đoạt tài sản.   VAFC khuyến cáo và đề nghị người dân cảnh giác với phương thức, thủ đoạn trên để tránh bị lừa đảo, chiếm đoạt tài sản. VAFC",1
"Qua tiếp nhận phản ánh và tiến hành xác minh, Trung tâm Xử lý tin giả Việt Nam (VAFC) xác định website “baogiaothong.net” có tên miền gây nhầm lẫn với cơ quan báo chí, giả mạo Báo giao thông, hoạt động cung cấp thông tin tổng hợp trên mạng internet không có giấy phép. Đáng lưu ý, trên trang này đặt đường link dẫn đến website tra cứu giấy phép lái xe có địa chỉ “gplxgov.org.vn” và “tracuugplx.vn”, giả mạo trang tra cứu thông tin giấy phép lái xe của Tổng cục Đường bộ Việt Nam. Theo lãnh đạo Tổng cục Đường bộ Việt Nam, hiện chỉ có duy nhất trang tra cứu thông tin giấy phép lái xe có địa chỉ tại https://www.gplx.gov.vn.  (website giả mạo báo giao thông)   (02 website giả mạo trang tra cứu thông tin GPLX của Tổng cục Đường bộ VN) VAFC khuyến cáo cộng đồng mạng không chia sẻ thông tin, sử dụng dịch vụ từ các trang web giả mạo trên. Vụ việc sẽ được chuyển cơ quan chức năng để xem xét, xử lý theo quy định của pháp luật. VAFC",1
"Qua công tác rà soát và tiếp nhận thông tin, Trung tâm Xử lý tin giả Việt Nam (VAFC) xác định website tại địa chỉ: https://vnexpressnews.net có tên miền gây nhầm lẫn với cơ quan báo chí, giả mạo Báo VnExpress, hoạt động cung cấp thông tin tổng hợp trên mạng internet khi chưa được cơ quan có thẩm quyền cấp giấy phép.  VAFC khuyến cáo cộng đồng mạng không tiếp nhận và chia sẻ thông tin từ website này. VAFC sẽ chuyển vụ việc tới cơ quan chức năng để xem xét, xử lý theo quy định của pháp luật.",1
"Trung tâm Xử lý Tin giả Việt Nam (VAFC) phát hiện trên mạng xã hội đang lan truyền thông tin “vừa rồi đồng nghiệp của tôi nhận được một cuộc gọi hỏi rằng anh ấy đã được tiêm phòng chưa. Nếu anh ta tiêm phòng, hãy nhấn phím 1; nếu anh ta chưa được tiêm phòng, nhấn phím 2. Kết quả là anh ta nhấn phím 1, điện thoại bị chặn và thông tin ngân hàng trực tuyến và thẻ thanh toán swk thường xuyên sử dụng của anh ta đều được chuyển”.  Qua kiểm tra, xác minh từ cơ quan chức năng, VAFC khẳng định nội dung thông tin trên là giả mạo. VAFC khuyến cáo người dân và cộng đồng mạng không chia sẻ tin giả nêu trên, khi có yêu cầu hỗ trợ liên quan dịch bệnh hãy gọi ngay cho đường dây nóng của chính quyền địa phương, ngành y tế, công an và lực lượng chức năng khác. Vụ việc sẽ được chuyển cơ quan chức năng để xem xét, xử lý nghiêm theo quy định  pháp luật. VAFC",1
"Nhiều bệnh nhân thấy logo VTV trên một phóng sự quảng cáo thuốc đông y nên đã tin tưởng tìm đến cơ sở xuất hiện trong video. Tuy nhiên, đây chỉ là phóng sự mạo danh VTV.  Hình ảnh giả mạo VTV trên một phóng sự quảng cáo thuốc đông y VAFC",1
website tại tên miền http://gambainohu.org giả mạo Vingroup để quảng cáo game bài    Hình ảnh giả mạo Vingroup VAFC,1
"Facebook “VTV Việt Nam” đã giả mạo, làm nhái logo VTV  VAFC",1
"Facebook “Tin tức hằng ngày – VTV Online” đã giả mạo, làm nhái logo của Báo điện tử VTVNews. Đặc biệt đã đăng tải những nội dung không chính xác, có dấu hiệu lừa đảo đối với người xem như gãy cầu Rồng tại TP. Đà Nẵng. Điều này khiến một số khán giả không phân biệt được rõ ràng, lầm tưởng đây là một trang Facebook của VTV và chia sẻ những thông tin được đăng tải.  Trang fanpage giả mạo VTV VAFC",1
"Ngày 23/10/2020, trên fanpage “Huấn Hoa Hồng” của ông Bùi Xuân Huấn (trú tại quận Thanh Xuân, Hà Nội) đăng tải video clip “Các nghệ sĩ chung tay ủng hộ đồng bào lũ lụt miền Trung” gắn logo của Đài Truyền hình Việt Nam (VTV) và có hình ảnh cá nhân ông Bùi Xuân Huấn đi làm từ thiện. Sau khi nhận được phản ánh, ngày 06/11/2020, Cục Phát thanh, truyền hình và thông tin điện tử đã làm việc với ông Bùi Xuân Huấn để kiểm chứng thông tin. Tại buổi làm việc, ông Huấn thừa nhận rằng đây là video clip giả mạo chương trình của VTV, do một người hâm mộ gửi đến. Ông Huấn đã cho đăng tải video clip này trên fanpage cá nhân của mình mà không biết rằng nội dung đã được chỉnh sửa, lồng ghép hình ảnh ông Huấn đi làm từ thiện vào đó. Ngày 10/11/2020, Cục Phát thanh, truyền hình và thông tin điện tử đã ban hành Quyết định số 193/QĐ-XPVPHC xử phạt vi phạm hành chính 7,5 triệu đồng đối với ông Bùi Xuân Huấn do vi phạm quy định về trách nhiệm sử dụng mạng xã hội (theo quy định tại Điểm a, Khoản 1, Điều 101 Nghị định số 15/2020/NĐ-CP ngày 03/02/2020 của Chính phủ). Như vậy, tin xác thực là ông Huấn không xuất hiện trong chương trình phóng sự Chuyển động 24H của VTV. Video clip “Các nghệ sĩ chung tay ủng hộ đồng bào lũ lụt miền Trung” được ông Huấn đăng tải trên fanpage “Huấn Hoa Hồng” ngày 23/10/2020 là giả mạo, không phải do VTV sản xuất và phát hành. VAFC",1
"Sự việc xảy ra vào tối 31/12/2020 ở đường Khuất Duy Tiến (quận Thanh Xuân) hướng ra Nguyễn Xiển. Tài xế xe tải đánh người tên Long, 48 tuổi, làm nghề nghiệp tự do. Không phải làm công an như tài khoản Faceboook Nguyen Dan đăng tải, chia sẻ trên mạng xã hội  Hình ảnh đưa tin sai sự thật của Facebook Nguyen Dan VAFC",1
Tài khoản Đỗ Đình Phúc tung tin giả về COVID-19  VAFC,1
"Thông tin sai lệch về cơn bão số 5 năm 2020 của Facebooker Huy Nguyen khiến người dân vùng có thiên tai chủ quan và gây nguy hiểm cho họ khi cơn bão xảy ra.  Theo thông báo của Tổng cục khí tượng thủy văn, facebook Huy Nguyen đã đăng tải những thông tin dự báo và khảng định bão số 5 đã vào bờ tại khu vực Huế, Đà Nẵng lúc 7h30. Trung tâm xử lý tin giả nhận thấy các vấn đề như vậy Thông tin sai sự thật. Tại cơn bão số 5: luc 8 giờ 20 phút, facebook Huy Nguyen đã đăng tải những thông tin dự báo và khảng định bão số 5 đã vào bờ tại khu vực Huế, Đà Nẵng lúc 7h30 phút sáng ngày 18/9/2020. Việc đăng tải thông tin không chính xác, chưa kiểm chứng của facebook Huy Nguyen đã thu hút người dân ở khu vực bão đổ bộ, người sử dụng mạng xã hội yêu thích và chia sẻ rất mạnh mẽ trên các trang mạng xã hội của các tỉnh Quảng Trị và Thừa Thiên – Huế. Trên thực tế, khi các Facebook này đăng tải, vị trí cơn bão đang còn trên khu vực vùng biển Lý Sơn. Theo số liệu quan trắc thực tế về cơn bão do Trung dự báo Khí tượng Thủy văn Quốc gia cung cấp trên các phương tiện truyền thông cho thấy: tại trạm Thừa Thiên Huế, khí áp thấp nhất quan trắc được là 984,6mb vào lúc 08 giờ 56 phút ngày 18/9/2020. Gió mạnh nhất đo được khi cơn bão này đổ bộ tại Cửa Tùng lúc 08 giờ 45 phút là 23m/s (cấp 9); Hải Lăng gió mạnh lúc 08 giờ 45 phút là 20m/s (cấp 8). Bản tin chính thức từ Trung tâm Dự báo KTTV Quốc gia lúc 09 giờ ngày 18/9/2020.  Hình ảnh đưa tin sai sự thật của Facebooker Huy Nguyen về cơn bão số 5 Tình huống này khiến nhân dân vùng thiên tai chủ quan là bão đã vào và đổ ra đường gây nguy hiểm cho người dân khi di chuyển trên đường. VAFC",1
